"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"277",277,"FCLVK","VTPWX","P","S","S",0.137115588,19519.79539,0,0.711932311,0.600344036,0.575257189,0.245149613,0.639956069,0.181255989,0.962560027,0.115474614,0.321280933,0.634849383,0.512403822,0.034814557,0.092153643,0.662611792,0.523957116,0.687582504,0.118201182,0.459190438,0.672243304,0.945888247,0.770782127
"278",278,"BONHR","DWVFW","S","P","U",0.624830223,11550.46007,1,0.957902815,0.836581177,0.065023026,0.148323337,0.039833697,0.031644205,0.110269213,0.955244283,0.986060977,0.399071951,0.605170872,0.470541064,0.596878007,0.576055988,0.675884945,0.29681493,0.695307423,0.229165556,0.484224702,0.08264404,0.881197084
"279",279,"IWCPS","NMXRA","P","P","P",0.797516918,24725.40143,1,0.115030451,0.101386549,0.588005388,0.06489993,0.982221299,0.10712436,0.940808413,0.901228132,0.913429975,0.963476406,0.460762389,0.549384894,0.765586774,0.637816408,0.415497384,0.75634942,0.098621297,0.094001869,0.977513768,0.92884621,0.650269838
"280",280,"RBECI","TEGBP","P","U","P",0.921762892,20130.58161,0,0.46701217,0.539184441,0.668743896,0.784406971,0.217297582,0.413754015,0.566618528,0.452361859,0.734662207,0.949334559,0.582875374,0.202054414,0.970639263,0.591246581,0.935508669,0.578182739,0.299887789,0.644935631,0.778429832,0.467057101,0.408480071
"281",281,"GKVWD","NVSQO","S","U","S",0.352262294,29446.47382,2,0.581866043,0.272510057,0.478065262,0.783653424,0.097882534,0.210978828,0.24895294,0.915416579,0.615752643,0.632123431,0.314595611,0.725541906,0.857581869,0.101198955,0.281081536,0.61294206,0.986799528,0.142547719,0.282670992,0.256289874,0.845301528
"282",282,"EPXUD","LRYJE","S","S","P",0.971617632,7423.535244,0,0.777321168,0.145536247,0.637922989,0.96067839,0.032221602,0.67039079,0.44064495,0.602209825,0.847559105,0.917023586,0.132331777,0.919353311,0.919530126,0.014758425,0.572166782,0.335171688,0.430775593,0.275630343,0.114815409,0.292971072,0.52991974
"283",283,"TLDHN","GSHOM","S","S","P",0.035746682,12393.86759,0,0.611875772,0.265014504,0.933706046,0.099854999,0.464345466,0.510152192,0.717736456,0.12627983,0.168831056,0.025435385,0.788231223,0.107736803,0.914677316,0.596451785,0.300830917,0.478960091,0.76240173,0.253278037,0.907563587,0.468971018,0.363262398
"284",284,"DKBAV","YJGPJ","S","S","S",0.60466072,37915.09892,0,0.138243723,0.148451494,0.215537397,0.776249489,0.748512133,0.613104362,0.809586682,0.744746111,0.288851834,0.073090432,0.540254918,0.268789189,0.574229362,0.770434671,0.011199795,0.866082724,0.381446164,0.516977168,0.284267436,0.989816091,0.572754433
"285",285,"KJNRI","OAEFR","P","U","S",0.114346215,29267.4582,3,0.327033464,0.790542879,0.704064433,0.998728484,0.210746594,0.044842689,0.23441459,0.306760493,0.478678433,0.519160632,0.159545934,0.771201431,0.355825348,0.416371829,0.963833991,0.45315856,0.995726807,0.10022032,0.003073644,0.843164327,0.706280667
"286",286,"PUCNG","GRVLC","P","P","P",0.911852721,9807.446934,0,0.439019693,0.100360925,0.715123025,0.816451526,0.005276446,0.027957971,0.972766844,0.498618579,0.761103563,0.484914481,0.288808801,0.102417416,0.141287506,0.893338678,0.279269251,0.74286978,0.548264176,0.299655595,0.869013794,0.18188449,0.625063374
"287",287,"VGQKP","CYRDM","U","P","S",0.833002865,24148.75687,0,0.738802045,0.331900109,0.512452787,0.016352049,0.046137769,0.742788242,0.378558439,0.097527993,0.209669482,0.766917192,0.763141737,0.154590183,0.245222546,0.862702698,0.495991024,0.052965058,0.560140409,0.633565198,0.123265096,0.596907922,0.686245091
"288",288,"VDVLG","UUVGS","S","P","U",0.342206884,21404.44945,1,0.052107404,0.708845229,0.282795097,0.695479622,0.196431904,0.241025875,0.720504479,0.319427958,0.077186845,0.759691188,0.695071308,0.242222571,0.368897764,0.605749247,0.127599613,0.127139668,0.654817942,0.007768689,0.187339863,0.980421901,0.635738132
"289",289,"TVLYR","EXMWP","S","P","P",0.979785935,2112.840693,0,0.363691617,0.208633417,0.136153191,0.939114624,0.866804537,0.49220567,0.15718432,0.570479102,0.196398466,0.501698072,0.170257054,0.011656545,0.528781256,0.651360014,0.069172019,0.799388317,0.903325158,0.372923249,0.953137668,0.201784791,0.407193688
"290",290,"TGVQP","IHDBO","P","S","U",0.287855452,3560.833814,0,0.007232593,0.614644537,0.971217667,0.064793353,0.22353535,0.694813295,0.21420851,0.434166754,0.917293052,0.742544659,0.405411909,0.847970225,0.210297552,0.571190716,0.124307709,0.74775995,0.17705638,0.361633081,0.841794007,0.272195278,0.529329938
"291",291,"JOTKN","QKQUJ","U","S","U",0.09357407,48105.9964,0,0.967597706,0.5773553,0.521481021,0.174196937,0.819602146,0.155219945,0.698285257,0.748832915,0.350209582,0.761724849,0.24759102,0.175216357,0.592512304,0.039563431,0.493015594,0.471787418,0.469210686,0.639751892,0.785975449,0.927552868,0.499909903
"292",292,"ALTMT","KLVWP","P","P","S",0.804925172,6422.339979,2,0.427048402,0.891216581,0.283189666,0.829082263,0.100423961,0.060523202,0.565912472,0.257628325,0.929229651,0.369255801,0.396692653,0.473251364,0.845337729,0.603727959,0.627728807,0.273417659,0.629579388,0.131957953,0.376145664,0.183188633,0.704300599
"293",293,"FFNWO","CGTAS","P","S","P",0.264160603,34110.58395,0,0.360566968,0.919203316,0.708449029,0.60749555,0.778533562,0.025319542,0.68810294,0.111276516,0.889495853,0.257032965,0.942989833,0.805310667,0.891627681,0.186263819,0.477189507,0.225675847,0.271897437,0.983927791,0.865732889,0.808180929,0.386509845
"294",294,"KKNPL","XPUCJ","S","U","S",0.562654484,13008.65558,0,0.424536204,0.081524084,0.007821286,0.8870221,0.164845058,0.858703923,0.86455346,0.312237329,0.100593915,0.372598529,0.00024741,0.971893983,0.868244889,0.406468256,0.586885622,0.000185111,0.746538023,0.071952541,0.410677806,0.59447731,0.534260249
"295",295,"EREOB","FOGOU","P","P","U",0.589163708,23272.07674,0,0.737154085,0.141009975,0.971694402,0.593542034,0.357688213,0.653359477,0.801289383,0.029904124,0.238003587,0.017608858,0.004711414,0.291300673,0.307290715,0.637465311,0.216373532,0.958209032,0.759306795,0.857404869,0.547289644,0.005817779,0.43789748
"296",296,"JWEHB","BCPES","S","P","U",0.100866922,27151.10992,2,0.528971299,0.179818327,0.227916054,0.317650133,0.142464468,0.224177139,0.22734046,0.822206683,0.273322089,0.067874212,0.254299787,0.153509967,0.292420508,0.060522652,0.207329317,0.711681653,0.020590616,0.283354024,0.017179626,0.128788113,0.859801244
"297",297,"GYTIL","JCTHP","U","S","P",0.551127066,2062.26623,0,0.203285814,0.358437476,0.627013683,0.218622541,0.502488252,0.387885569,0.231522966,0.668068321,0.954261706,0.154213379,0.099485298,0.285739525,0.685312113,0.688717109,0.395147932,0.451002518,0.793520621,0.308096078,0.693930954,0.752414005,0.581803113
"298",298,"EPOCN","OSQIB","P","P","S",0.319778874,4489.90607,0,0.268585242,0.269156266,0.925200829,0.453627144,0.550976345,0.254865229,0.067679995,0.902105167,0.699704194,0.011195978,0.790561048,0.84649427,0.351222919,0.882997724,0.109371348,0.870170452,0.104066791,0.245725481,0.560479237,0.068800063,0.504652361
"299",299,"TOXJP","SYNMB","S","P","P",0.471360566,14751.81123,0,0.183606049,0.521262478,0.771393838,0.048441215,0.545334231,0.611361512,0.554344509,0.995574987,0.77630649,0.947378741,0.1292003,0.587488525,0.284404711,0.331250899,0.528781345,0.999210568,0.839349252,0.653897555,0.549522899,0.514371112,0.662989026
"300",300,"GAJWL","VFWHV","S","U","P",0.840407649,81.85806897,0,0.993633176,0.762676261,0.761008456,0.120162566,0.704993997,0.871579939,0.423014464,0.108711232,0.302276888,0.453153049,0.199679173,0.185569876,0.036194559,0.113218868,0.845818794,0.60164305,0.766482841,0.845493242,0.164327967,0.118736566,0.688258676
"301",301,"MTECC","BTNVG","P","U","P",0.201986353,2634.932002,0,0.548929639,0.795605112,0.566038156,0.189401252,0.107867929,0.169627519,0.462361553,0.444109348,0.333994002,0.739248786,0.913600537,0.576460395,0.399795821,0.949506155,0.804398428,0.309451708,0.867989474,0.464665763,0.685153398,0.274471458,0.727820116
"302",302,"STVXI","YPJXU","S","P","P",0.31041451,34665.4765,0,0.946299723,0.9250018,0.391262921,0.082452655,0.88145657,0.283798156,0.262752904,0.603434527,0.172180822,0.888377765,0.876169635,0.344081265,0.797137766,0.200940096,0.922437404,0.26755172,0.861817627,0.23849066,0.651085407,0.059306894,0.639421862
"303",303,"XIUMI","GHDDD","P","S","P",0.230789227,30731.32943,0,0.973365911,0.71287441,0.52354359,0.934692418,0.415164438,0.577075187,0.058482357,0.053066048,0.545321469,0.804628257,0.59167702,0.063691218,0.4225022,0.030039163,0.493717588,0.803337177,0.946971851,0.530126345,0.007180004,0.48778672,0.356486654
"304",304,"HUUDW","WQMYN","S","S","P",0.999893777,46241.51969,0,0.544144738,0.872156718,0.368905601,0.69787938,0.636892368,0.412007574,0.660044301,0.7951973,0.952819265,0.488101403,0.919926448,0.481963585,0.684199642,0.630730454,0.910747694,0.140178882,0.552291663,0.743304707,0.548534979,0.73288543,0.482006279
"305",305,"EHAJS","FXCPF","U","S","S",0.98355487,1573.72165,3,0.102726645,0.806250773,0.303972012,0.486943258,0.62984113,0.352235863,0.77298442,0.306773748,0.356541425,0.302779945,0.120465691,0.545395199,0.911884766,0.646309793,0.286323439,0.007980077,0.970157244,0.881396025,0.47223706,0.582887489,0.746305309
"306",306,"JEDLU","XWAXL","P","P","S",0.742613068,45444.49233,2,0.587592523,0.145173745,0.653817123,0.669252829,0.449177535,0.492309152,0.959084889,0.927502875,0.634298627,0.331779357,0.644960401,0.464366426,0.762634706,0.017716155,0.901318765,0.538850667,0.410129071,0.539967562,0.918691843,0.241700631,0.574245226
"307",307,"RQQHX","UGDHN","P","P","P",0.013307419,37673.7817,0,0.349484487,0.730613968,0.971577777,0.230621032,0.118683664,0.155933373,0.134302409,0.279037285,0.835156241,0.765119691,0.101642696,0.449128436,0.714602002,0.237788173,0.015283721,0.331115813,0.273312102,0.972711611,0.126187963,0.196067965,0.781064927
"308",308,"GHNET","EXGQC","S","U","P",0.193268254,36611.79085,0,0.874131774,0.769756689,0.705678649,0.197594638,0.510261349,0.430842307,0.150065153,0.589987997,0.900742142,0.538287743,0.919517149,0.945066307,0.384811967,0.571293875,0.627448087,0.509937723,0.85031877,0.795931687,0.932549656,0.310071646,0.639454783
"309",309,"GQCXJ","OHJOW","U","S","P",0.577470547,36753.13347,1,0.200964851,0.267742396,0.482059363,0.362346827,0.49250422,0.037759194,0.336711686,0.585483746,0.059655648,0.847330742,0.876901029,0.76370512,0.889914389,0.134824334,0.854371566,0.691141799,0.400845539,0.712344649,0.97474513,0.508566464,0.473312345
"310",310,"EQWAF","SKSLH","P","P","P",0.007497401,38185.93795,1,0.491618104,0.561643368,0.683665298,0.321519713,0.081576766,0.79751687,0.751413998,0.677060556,0.939391511,0.248960604,0.150646438,0.268825033,0.090063597,0.658645146,0.436617324,0.941538729,0.902569073,0.124080536,0.819497075,0.924036525,0.724693019
"311",311,"XRYNR","OXQDA","P","P","P",0.49313389,39821.45957,0,0.286096269,0.159559734,0.979157752,0.489649328,0.846309621,0.327034027,0.542250426,0.948091564,0.141172436,0.557793425,0.329320447,0.276016611,0.425461576,0.815742479,0.254676233,0.480680959,0.303452705,0.985187047,0.340979945,0.078105618,0.672220388
"312",312,"KMFOG","MNNEI","S","S","S",0.566911076,29515.02838,4,0.276581915,0.882245583,0.896100336,0.298324294,0.896646704,0.239480843,0.679685062,0.145291909,0.404344609,0.931005297,0.094954131,0.333152167,0.785557627,0.792128896,0.915990531,0.628354009,0.13498205,0.379494975,0.625732868,0.405498223,1.007514269
"313",313,"SHUXF","SSYHM","P","S","S",0.239928246,30250.59162,0,0.246880036,0.398931115,0.1499353,0.825928754,0.827650674,0.494515191,0.300623565,0.53900044,0.054760442,0.085769157,0.314035936,0.904901877,0.409936771,0.38066051,0.809596635,0.906890139,0.486041778,0.238720079,0.129209425,0.504243348,0.383246215
"314",314,"IXOGK","HTLVH","P","S","P",0.836068574,29915.48941,0,0.94910349,0.328489214,0.043573639,0.078746181,0.236994314,0.69014813,0.190634415,0.040690804,0.69723659,0.41043927,0.708366346,0.151524011,0.641418454,0.829283107,0.175078295,0.438469308,0.631485243,0.107289439,0.585243239,0.844246522,0.499238964
"315",315,"EMEGT","CBUFJ","S","P","P",0.367397827,20911.05967,1,0.986077651,0.127357186,0.887041068,0.912646004,0.691186449,0.561042471,0.232144743,0.159738368,0.511367935,0.264199561,0.412970421,0.140453556,0.696715387,0.274845943,0.607221806,0.407477278,0.73089292,0.923340797,0.709443696,0.568554941,0.556609951
"316",316,"BOVPS","YRIVM","P","P","U",0.313386501,8126.625296,0,0.703950862,0.755076467,0.131754903,0.13672736,0.975187734,0.61174455,0.410620861,0.226516373,0.38911635,0.789941152,0.92999274,0.348641332,0.400168781,0.078375454,0.627652906,0.888942652,0.204737791,0.551694286,0.489631751,0.070799033,0.583745993
"317",317,"EQGAN","PFIQY","P","P","S",0.236857484,41167.60166,0,0.710024611,0.937734775,0.416599585,0.910811384,0.636481027,0.321434143,0.60714387,0.067942439,0.669468481,0.63449867,0.768399296,0.423208242,0.937830687,0.127237004,0.101331392,0.78925664,0.281109016,0.441812073,0.463078367,0.871845872,0.263011464
"318",318,"KQSWP","KVIJX","S","P","S",0.807087628,40961.57962,4,0.565272788,0.18553927,0.16944997,0.331267455,0.608887833,0.370540469,0.255786996,0.734747698,0.468429934,0.540410974,0.361209344,0.114622717,0.653503607,0.997234155,0.884245526,0.339209138,0.883970048,0.905971611,0.358931293,0.42779971,0.864814579
"319",319,"BJWIE","DVWIQ","S","P","P",0.693571725,47346.5983,2,0.972881344,0.528437761,0.528495157,0.353119091,0.200970993,0.172772972,0.385441864,0.616929104,0.895867551,0.370841263,0.432267503,0.354983859,0.953712734,0.491337414,0.926877565,0.798976554,0.955848303,0.685141018,0.442586294,0.250871049,0.745818139
"320",320,"KNFLE","AICED","P","P","P",0.481778085,5956.985066,0,0.733331294,0.284356552,0.381924159,0.931417148,0.129544405,0.49065812,0.237351979,0.318732212,0.482107443,0.025571451,0.704414335,0.72080075,0.631477162,0.703148556,0.393023192,0.120418848,0.896972683,0.110066964,0.751148353,0.495245163,0.465044958
"321",321,"LTVLD","XHPXC","P","P","S",0.790111848,38530.14421,0,0.372684183,0.807291353,0.731310864,0.793752694,0.596813491,0.313765684,0.416268888,0.55432371,0.009289489,0.391012637,0.218215625,0.79489963,0.307503178,0.530878158,0.263240569,0.724791616,0.361083302,0.153904389,0.836043169,0.830995617,0.507560188
"322",322,"JSTCD","OBVWN","P","P","P",0.664709862,22205.04134,0,0.150932119,0.861356984,0.220781997,0.097712036,0.904275199,0.170056556,0.241284694,0.501850219,0.566592684,0.206571104,0.90189379,0.990790133,0.32424626,0.286692259,0.741746205,0.066613741,0.199707981,0.845694289,0.362028027,0.975244695,0.46881925
"323",323,"NJQDW","DIDLK","S","S","P",0.012805497,44224.62501,0,0.670789066,0.853346453,0.600237586,0.407230907,0.436043248,0.110866064,0.182050243,0.650399643,0.043147362,0.477228688,0.940761242,0.358289179,0.986152821,0.629535415,0.381805955,0.820811326,0.911439434,0.164104135,0.306480744,0.595622293,0.482153672
"324",324,"EXHYL","MHVSA","S","S","P",0.168545617,25077.78375,0,0.956989049,0.389599398,0.275066843,0.355142649,0.356143075,0.191608093,0.493213096,0.327810439,0.748713868,0.511535868,0.293423108,0.376993612,0.940858831,0.680235438,0.385718643,0.892095276,0.440720248,0.093233256,0.121106908,0.612746765,0.546032147
"325",325,"BQWPX","RGXYB","S","U","S",0.232567609,45897.37995,0,0.646020023,0.704336516,0.176228705,0.524324533,0.193269824,0.045188565,0.74566367,0.566218111,0.694775709,0.30499665,0.46549331,0.096651585,0.374129664,0.626704404,0.209550861,0.163111757,0.794767866,0.488885902,0.087047998,0.390842694,0.854882874
"326",326,"PAOXS","ERSPH","U","P","S",0.54893047,43273.99773,2,0.131521534,0.733053447,0.423004248,0.664077492,0.498863791,0.522636914,0.82473814,0.95534286,0.338683851,0.298487854,0.344486538,0.000279391,0.152084085,0.910891397,0.26881905,0.241410151,0.468669273,0.252371015,0.209461223,0.89884236,0.738545192
"327",327,"FKBHN","MGYIA","U","U","P",0.409354202,19930.13737,3,0.160300621,0.075217002,0.375368172,0.73824555,0.02303625,0.90641987,0.652202908,0.892701224,0.668626309,0.972443432,0.914602515,0.244186659,0.094277536,0.912926099,0.472430066,0.086284236,0.582971704,0.406872937,0.817649991,0.884709608,0.836120697
"328",328,"KTPRR","MWQNK","P","U","U",0.851087648,1310.012514,0,0.933898496,0.171543049,0.590329831,0.298724287,0.40728031,0.650882667,0.471584044,0.3419711,0.121801769,0.368840297,0.774146427,0.088145976,0.186160641,0.763309958,0.523923736,0.850275005,0.447199901,0.720769294,0.38350031,0.761347993,0.509658336
"329",329,"SUXSG","MJPCG","S","S","S",0.286199277,40101.63683,1,0.512481793,0.52400152,0.888421833,0.969557161,0.99745998,0.325425716,0.026368772,0.498940887,0.353229363,0.765221966,0.287660205,0.40708686,0.227602286,0.381980091,0.761013922,0.418109087,0.021809989,0.484359781,0.204825497,0.116833306,0.634101559
"330",330,"LLWQH","JELOR","U","P","S",0.068121708,32818.77504,0,0.957325216,0.222949713,0.892532813,0.323588031,0.145843146,0.158352141,0.471937139,0.546590009,0.930476401,0.526965102,0.066206112,0.162432167,0.133134756,0.895916644,0.476061361,0.543912791,0.17523369,0.384905776,0.141876725,0.206494275,0.863459846
"331",331,"TGFEW","JDNNR","S","U","U",0.375588411,25935.35598,0,0.585016883,0.383425396,0.864216012,0.434164551,0.120071735,0.766278254,0.305959551,0.968206298,0.246412303,0.527589796,0.494781046,0.311799246,0.260055629,0.644786954,0.787538574,0.528788457,0.735936055,0.75285117,0.17045638,0.036159155,0.766107316
"332",332,"GKDGD","XGQPW","P","P","P",0.233016539,723.0225012,0,0.455147279,0.961990897,0.086489151,0.328427373,0.757217944,0.008981415,0.502522486,0.865020918,0.46951303,0.865590224,0.729076861,0.691286782,0.16082108,0.401156759,0.942672504,0.596930096,0.457204582,0.24995211,0.810558924,0.300753731,0.495445387
"333",333,"BLTOV","EFGXP","P","U","S",0.598779946,16848.85583,0,0.877517092,0.548798784,0.064502038,0.352742243,0.353963184,0.014567883,0.168860242,0.521358094,0.302659707,0.517567025,0.374514131,0.128163277,0.307722281,0.490377265,0.713848506,0.22122125,0.241038329,0.105186214,0.873374336,0.434610731,0.870113542
"334",334,"RLFOR","YTOYQ","P","P","P",0.26625661,2028.17145,0,0.446301802,0.164626567,0.781561232,0.480953631,0.072886412,0.9206014,0.000985338,0.803476406,0.022659874,0.102108853,0.617394821,0.692839057,0.245827339,0.343256516,0.258878877,0.683351014,0.853801942,0.593295619,0.10585191,0.331600872,0.5107284
"335",335,"EILBI","FQATU","U","S","P",0.530657289,11767.56291,0,0.909715982,0.265194522,0.512037534,0.943847689,0.253979521,0.459227472,0.554454132,0.814401204,0.307037404,0.606047733,0.834921594,0.805699283,0.981029186,0.669127505,0.734398931,0.005474339,0.732871159,0.902651384,0.417075295,0.783404272,0.35717091
"336",336,"JLUMN","TQEBT","U","P","S",0.084084431,2510.077805,1,0.203566983,0.076315694,0.247353126,0.247395115,0.372167241,0.274756685,0.008242781,0.155481681,0.499857333,0.067257211,0.000263451,0.690719517,0.490338716,0.71535685,0.115741124,0.222268033,0.353368564,0.710339662,0.177860897,0.316173659,0.908581208
